AdjustmentName,CustomerID,CustomerType,AccountType,Approach,RiskCategory,SubDivision,IsDefaulted,CountryCode,Drawn,Undrawn,PD
,CUST192654,Retail,Credit Card,FOU,Low,HSBC_AP,1,US,586932,928187,0.08
,CUST665428,Corporate,Other,STD,Low,HSBC_US,1,US,6972,301696,0.77
,CUST563201,SME,Credit Card,STD,Medium,HSBC_IR,0,US,173515,777276,0.18
,CUST804231,Retail,Investment,STD,High,HSBC_AP,1,GB,28590,836800,0.14
,CUST563201,SME,Loan,FOU,High,HSBC_US,0,DE,751638,263692,0.11
,CUST981372,Retail,Loan,STD,High,HSBC_US,0,DE,13228,484205,0.58
,CUST665428,SME,Current,STD,High,HSBC_CORP,0,US,440944,829955,0.59
,CUST359147,Retail,Credit Card,STD,Medium,HSBC_IR,0,GB,811090,959288,0.1
,CUST450896,Corporate,Investment,ADV,High,HSBC_CORP,0,DE,12847,493028,0.39
,CUST981372,Retail,Insurance,FOU,Low,HSBC_CORP,0,GB,867317,808584,0.59
,CUST450896,Corporate,Credit Card,FOU,Low,HSBC_CORP,1,DE,720015,436822,0.26
,CUST359147,SME,Revolver,ADV,Low,HSBC_CORP,1,GB,524656,231568,0.31
,CUST804231,Retail,Mortgage,ADV,Medium,HSBC_UK,0,GB,595025,472606,0.64
,CUST804231,Retail,Other,STD,High,HSBC_CORP,1,GB,105691,816891,0.05
,CUST103289,Corporate,Mortgage,FOU,High,HSBC_IR,0,DE,378529,78999,0.4
,CUST450896,Corporate,Revolver,ADV,High,HSBC_CORP,1,US,28047,410484,0.53
,CUST103289,SME,Other,FOU,High,HSBC_AP,0,DE,939179,365175,0.85
,CUST665428,SME,Loan,FOU,Medium,HSBC_UK,1,DE,548756,206974,0.11
,CUST563201,Corporate,Loan,STD,Low,HSBC_UK,0,DE,795117,747795,0.97
,CUST563201,Retail,Current,STD,High,HSBC_CORP,0,US,233014,506358,0.59
,CUST804231,Corporate,Insurance,ADV,Low,HSBC_DEBTS,0,US,108812,127513,0.29
,CUST712035,Retail,Credit Card,FOU,Low,HSBC_UK,0,GB,533965,380005,0.06
,CUST103289,Retail,Loan,FOU,High,HSBC_US,0,GB,290881,860192,0.79
,CUST712035,Corporate,Investment,STD,Low,HSBC_DEBTS,0,US,875756,417564,0.87
,CUST103289,Retail,Revolver,ADV,Low,HSBC_UK,0,DE,227067,533461,0.47
,CUST981372,SME,Insurance,STD,Low,HSBC_IR,0,GB,308575,338951,0.36
,CUST450896,Retail,Current,FOU,High,HSBC_IR,1,DE,459527,710770,0.0
,CUST450896,Corporate,Credit Card,ADV,Low,HSBC_IR,1,GB,914133,136178,0.44
,CUST192654,SME,Revolver,FOU,Low,HSBC_CORP,0,US,71563,868008,0.77
,CUST103289,SME,Current,STD,Medium,HSBC_AP,1,DE,310259,776044,0.28
,CUST192654,Corporate,Loan,FOU,High,HSBC_US,1,GB,674428,523784,0.49
,CUST359147,Retail,Loan,FOU,High,HSBC_US,1,DE,127125,303026,0.36
,CUST238947,Retail,Revolver,ADV,High,HSBC_IR,0,US,531295,586271,0.73
,CUST450896,SME,Investment,FOU,High,HSBC_UK,0,DE,470993,27051,0.85
,CUST103289,Retail,Other,STD,Low,HSBC_IR,0,DE,637982,141868,0.32
,CUST450896,Corporate,Investment,FOU,Low,HSBC_IR,1,GB,704936,79088,0.62
,CUST981372,Retail,Insurance,STD,Low,HSBC_US,0,US,689925,109886,0.36
,CUST192654,SME,Loan,STD,High,HSBC_CORP,0,US,468208,941589,0.54
,CUST712035,Retail,Loan,STD,Low,HSBC_IR,1,DE,573234,605415,0.1
,CUST712035,SME,Other,FOU,Medium,HSBC_UK,1,DE,785380,781381,0.23
,CUST238947,Corporate,Loan,ADV,High,HSBC_US,1,GB,91465,874294,0.99
,CUST359147,SME,Loan,STD,Medium,HSBC_DEBTS,1,GB,389341,557274,0.85
,CUST103289,Retail,Revolver,STD,High,HSBC_CORP,0,GB,51625,232152,0.46
,CUST103289,SME,Other,FOU,High,HSBC_CORP,1,GB,912986,36130,0.79
,CUST563201,SME,Other,STD,Medium,HSBC_CORP,1,GB,438009,423826,0.67
,CUST238947,Retail,Other,ADV,Low,HSBC_DEBTS,1,DE,644409,790160,0.49
,CUST359147,Corporate,Investment,STD,Medium,HSBC_DEBTS,0,DE,247084,296118,0.39
,CUST103289,SME,Other,STD,Medium,HSBC_CORP,1,US,247861,857517,0.43
,CUST103289,Corporate,Mortgage,STD,Medium,HSBC_IR,1,DE,67951,828857,0.86
,CUST712035,SME,Current,FOU,Medium,HSBC_IR,0,GB,793089,1161,0.22
,CUST238947,Retail,Credit Card,ADV,Low,HSBC_IR,1,GB,772975,808260,0.34
,CUST359147,Retail,Insurance,FOU,Medium,HSBC_UK,0,US,45797,675695,0.45
,CUST103289,Retail,Savings,STD,Medium,HSBC_IR,1,DE,280094,373455,0.97
,CUST450896,SME,Other,STD,Low,HSBC_CORP,0,US,219420,575247,0.0
,CUST103289,SME,Insurance,STD,Low,HSBC_IR,0,GB,759060,78074,0.87
,CUST238947,SME,Savings,ADV,Medium,HSBC_CORP,1,US,97812,399181,0.73
,CUST804231,Corporate,Investment,FOU,Medium,HSBC_UK,0,US,276596,188207,0.75
,CUST359147,Retail,Revolver,ADV,Low,HSBC_UK,0,DE,832187,710507,0.15
,CUST359147,Corporate,Current,ADV,High,HSBC_AP,0,GB,541645,433097,0.21
,CUST712035,SME,Loan,ADV,Medium,HSBC_US,1,GB,258572,899140,0.56
,CUST804231,Corporate,Credit Card,STD,Medium,HSBC_AP,1,US,435449,483059,0.83
,CUST665428,SME,Investment,ADV,Medium,HSBC_US,1,GB,172622,687855,0.06
,CUST238947,Corporate,Revolver,FOU,Low,HSBC_UK,0,DE,330609,806115,0.86
,CUST804231,Corporate,Loan,STD,Low,HSBC_DEBTS,0,US,191790,596642,0.01
,CUST804231,SME,Credit Card,STD,High,HSBC_AP,1,DE,451725,654457,0.38
,CUST450896,SME,Credit Card,ADV,High,HSBC_DEBTS,0,DE,304428,609279,0.4
,CUST981372,Corporate,Mortgage,FOU,High,HSBC_UK,0,US,937052,899668,0.95
,CUST192654,Retail,Savings,FOU,High,HSBC_US,0,GB,212209,649234,0.78
,CUST665428,Retail,Loan,ADV,High,HSBC_CORP,1,GB,783648,520831,0.77
,CUST238947,Retail,Loan,FOU,Medium,HSBC_US,1,US,911142,949051,0.64
,CUST712035,SME,Insurance,STD,Medium,HSBC_DEBTS,0,US,479744,791104,0.08
,CUST450896,SME,Investment,FOU,High,HSBC_CORP,0,GB,413221,576201,0.56
,CUST665428,SME,Current,STD,Medium,HSBC_IR,1,GB,226019,909598,0.8
,CUST563201,Retail,Mortgage,STD,Low,HSBC_UK,0,DE,732296,284959,0.27
,CUST665428,Corporate,Loan,STD,Medium,HSBC_DEBTS,0,DE,813220,129113,0.92
,CUST192654,SME,Loan,STD,Medium,HSBC_UK,0,US,124136,309677,0.57
,CUST359147,Retail,Revolver,STD,High,HSBC_CORP,0,US,904531,586573,0.53
,CUST238947,Retail,Revolver,FOU,Medium,HSBC_CORP,1,GB,174982,548349,0.02
,CUST665428,Retail,Other,FOU,Low,HSBC_IR,0,GB,514924,718889,0.09
,CUST103289,Retail,Current,ADV,High,HSBC_IR,1,DE,76646,123950,0.97
,CUST563201,Corporate,Mortgage,ADV,High,HSBC_IR,1,US,302356,741070,0.96
,CUST192654,SME,Other,STD,Low,HSBC_AP,1,GB,371071,182735,0.48
,CUST450896,SME,Credit Card,ADV,Medium,HSBC_AP,0,GB,310853,152281,0.58
,CUST450896,Retail,Mortgage,STD,Low,HSBC_DEBTS,1,DE,293614,30694,0.54
,CUST192654,Corporate,Loan,FOU,Medium,HSBC_AP,1,DE,887292,579372,0.89
,CUST563201,Retail,Savings,STD,Medium,HSBC_UK,1,GB,248782,565276,0.72
,CUST359147,Retail,Credit Card,STD,High,HSBC_UK,0,US,449561,333854,0.69
,CUST712035,SME,Savings,STD,Low,HSBC_IR,1,GB,586278,347700,0.62
,CUST238947,Retail,Savings,FOU,Low,HSBC_US,1,US,909926,540826,0.71
,CUST665428,Corporate,Loan,STD,Medium,HSBC_AP,0,DE,209870,335750,0.69
,CUST192654,Corporate,Investment,FOU,High,HSBC_IR,1,DE,173380,437641,0.74
,CUST665428,Retail,Insurance,STD,Medium,HSBC_IR,1,DE,704964,534779,0.93
,CUST665428,Retail,Investment,FOU,Low,HSBC_DEBTS,1,GB,568303,661752,0.22
,CUST450896,Corporate,Loan,STD,Medium,HSBC_IR,0,DE,946317,834728,0.92
,CUST981372,Corporate,Current,FOU,High,HSBC_US,0,DE,977058,237080,0.53
,CUST804231,Corporate,Insurance,STD,Medium,HSBC_AP,1,US,364032,986198,0.57
,CUST450896,Retail,Insurance,FOU,High,HSBC_CORP,0,DE,794000,623277,0.18
,CUST804231,Corporate,Savings,STD,High,HSBC_UK,1,GB,486146,534637,0.02
,CUST665428,SME,Savings,STD,Low,HSBC_CORP,0,US,699404,675967,0.96
,CUST103289,SME,Mortgage,FOU,High,HSBC_UK,0,DE,72261,961421,0.3
,CUST981372,Retail,Current,FOU,Low,HSBC_US,1,GB,625569,380894,0.87
,CUST103289,SME,Mortgage,STD,High,HSBC_AP,1,US,640299,725132,0.99
,CUST981372,Retail,Savings,ADV,Medium,HSBC_US,1,US,772854,223410,0.79
,CUST981372,Retail,Loan,STD,Low,HSBC_CORP,1,DE,219489,584534,0.28
,CUST359147,Retail,Other,FOU,Medium,HSBC_DEBTS,1,GB,886834,921310,0.49
,CUST238947,SME,Revolver,FOU,Low,HSBC_UK,0,DE,758722,55733,0.34
,CUST103289,SME,Loan,ADV,Low,HSBC_IR,0,GB,930466,414709,0.76
,CUST712035,Retail,Loan,ADV,High,HSBC_US,0,GB,803934,306615,0.04
,CUST238947,Retail,Current,ADV,High,HSBC_US,1,US,700722,546765,0.68
,CUST981372,SME,Revolver,ADV,High,HSBC_US,1,GB,940415,702155,0.06
,CUST981372,SME,Revolver,FOU,Medium,HSBC_CORP,0,DE,352219,857504,0.83
,CUST712035,Corporate,Insurance,ADV,Low,HSBC_IR,1,US,563598,999657,0.76
,CUST804231,Retail,Mortgage,FOU,High,HSBC_US,1,DE,326237,536916,0.01
,CUST981372,SME,Credit Card,ADV,Low,HSBC_CORP,0,DE,974660,155238,0.87
,CUST563201,Retail,Loan,FOU,Medium,HSBC_CORP,0,DE,876068,733529,0.78
,CUST665428,Retail,Credit Card,FOU,Medium,HSBC_CORP,1,GB,445411,350622,0.29
,CUST450896,SME,Insurance,FOU,High,HSBC_CORP,0,DE,715596,765687,0.96
,CUST804231,SME,Savings,FOU,Medium,HSBC_IR,0,US,734127,25597,0.45
,CUST238947,Corporate,Credit Card,ADV,Low,HSBC_AP,1,US,387286,791715,0.61
,CUST238947,Retail,Investment,FOU,Low,HSBC_IR,0,US,972909,31561,0.02
,CUST981372,Corporate,Revolver,STD,Medium,HSBC_DEBTS,0,US,855300,710516,0.99
,CUST804231,Corporate,Other,FOU,Medium,HSBC_UK,0,DE,33192,939073,0.36
,CUST981372,Corporate,Savings,STD,Medium,HSBC_AP,1,US,829611,778689,0.8
,CUST712035,Retail,Loan,ADV,Low,HSBC_CORP,0,GB,818643,418134,0.29
,CUST192654,Retail,Savings,STD,Low,HSBC_CORP,1,GB,210488,289501,0.92
,CUST563201,SME,Credit Card,STD,Medium,HSBC_US,0,US,553146,153975,0.21
,CUST450896,Retail,Investment,ADV,Medium,HSBC_IR,1,GB,953450,371723,0.0
,CUST450896,Retail,Revolver,ADV,Medium,HSBC_AP,1,US,751968,39290,0.91
,CUST563201,Retail,Savings,ADV,Medium,HSBC_AP,0,GB,580447,693839,0.74
,CUST450896,Retail,Current,FOU,Medium,HSBC_US,1,GB,629046,675343,0.57
,CUST712035,SME,Savings,ADV,High,HSBC_AP,1,US,71008,56970,0.69
,CUST359147,SME,Insurance,ADV,Low,HSBC_US,0,US,223167,837396,0.92
,CUST981372,Retail,Current,FOU,High,HSBC_AP,1,GB,226693,813721,0.87
,CUST712035,Retail,Loan,ADV,Medium,HSBC_UK,0,DE,726008,193674,0.54
,CUST563201,Retail,Other,FOU,High,HSBC_AP,0,GB,955032,975376,0.01
,CUST103289,Retail,Credit Card,ADV,Medium,HSBC_IR,1,DE,613585,480377,0.52
,CUST804231,SME,Current,ADV,Medium,HSBC_US,1,US,442481,576999,0.84
,CUST712035,Retail,Savings,FOU,Medium,HSBC_DEBTS,1,GB,411002,22574,0.85
,CUST665428,Retail,Credit Card,ADV,Low,HSBC_CORP,0,GB,934946,23577,0.67
,CUST804231,Retail,Loan,ADV,High,HSBC_AP,0,US,800024,361774,0.81
,CUST359147,Corporate,Credit Card,STD,Low,HSBC_UK,0,GB,524608,886489,0.48
,CUST103289,SME,Other,FOU,High,HSBC_AP,1,US,439147,265193,0.61
,CUST359147,Retail,Mortgage,ADV,Low,HSBC_US,0,DE,914606,399179,0.32
,CUST238947,Retail,Insurance,FOU,Medium,HSBC_DEBTS,0,GB,710409,416853,0.21
,CUST981372,SME,Credit Card,ADV,Medium,HSBC_US,0,US,144465,832494,0.46
,CUST450896,Corporate,Credit Card,STD,Medium,HSBC_IR,1,DE,949674,442633,0.44
,CUST665428,Corporate,Savings,ADV,High,HSBC_DEBTS,0,DE,638059,583312,0.04
,CUST192654,Corporate,Insurance,FOU,High,HSBC_UK,0,GB,840803,143868,0.41
,CUST981372,Corporate,Current,FOU,High,HSBC_DEBTS,0,GB,329569,664599,0.62
,CUST450896,Retail,Current,STD,Medium,HSBC_UK,0,GB,3510,300122,0.3
,CUST563201,Corporate,Loan,ADV,Medium,HSBC_CORP,0,US,529947,358246,0.66
,CUST981372,Retail,Insurance,STD,Low,HSBC_UK,1,GB,646305,355028,0.01
,CUST563201,SME,Savings,FOU,Low,HSBC_UK,1,US,563990,453583,0.85
,CUST359147,Retail,Savings,STD,High,HSBC_DEBTS,1,DE,110381,401328,0.89
,CUST563201,SME,Revolver,FOU,Low,HSBC_UK,1,US,275100,859113,0.06
,CUST450896,SME,Loan,FOU,Low,HSBC_UK,0,US,982859,490,0.06
,CUST563201,Retail,Current,ADV,Low,HSBC_US,0,US,899465,425811,0.38
,CUST563201,SME,Revolver,STD,Low,HSBC_AP,1,DE,223672,458321,0.44
,CUST192654,Retail,Current,ADV,High,HSBC_CORP,0,US,538814,621667,0.48
,CUST103289,Corporate,Mortgage,FOU,High,HSBC_IR,1,US,603952,892971,0.25
,CUST665428,SME,Savings,ADV,Medium,HSBC_DEBTS,1,GB,452359,182717,0.14
,CUST238947,Corporate,Loan,FOU,High,HSBC_UK,0,GB,915340,661656,0.99
,CUST359147,Retail,Loan,FOU,High,HSBC_IR,0,US,355952,839331,0.01
,CUST450896,SME,Revolver,ADV,Medium,HSBC_US,0,US,870459,182238,0.42
,CUST712035,SME,Revolver,ADV,Low,HSBC_CORP,1,US,377964,894206,0.78
,CUST103289,Corporate,Revolver,ADV,Medium,HSBC_DEBTS,1,DE,678271,288268,0.62
,CUST192654,Retail,Credit Card,STD,Medium,HSBC_DEBTS,0,US,740992,192294,0.38
,CUST238947,Corporate,Investment,FOU,Medium,HSBC_DEBTS,0,GB,868161,695038,0.41
,CUST238947,SME,Insurance,ADV,Medium,HSBC_CORP,1,GB,109908,668927,0.68
,CUST665428,SME,Revolver,FOU,High,HSBC_IR,0,US,508618,549260,0.59
,CUST103289,Retail,Credit Card,STD,High,HSBC_AP,1,DE,772657,160881,0.68
,CUST238947,Retail,Other,ADV,Medium,HSBC_IR,1,DE,189339,466003,0.17
,CUST712035,Retail,Loan,ADV,Medium,HSBC_US,1,DE,27246,100825,0.22
,CUST665428,Corporate,Other,ADV,High,HSBC_US,1,GB,572356,508566,0.68
,CUST804231,Retail,Savings,ADV,Low,HSBC_UK,1,DE,526847,171966,0.48
,CUST192654,SME,Savings,FOU,Medium,HSBC_IR,0,GB,216827,141233,0.24
,CUST450896,Retail,Mortgage,STD,High,HSBC_CORP,1,GB,497639,124206,0.15
,CUST563201,Retail,Revolver,ADV,High,HSBC_DEBTS,1,US,720639,197108,0.07
,CUST103289,Corporate,Credit Card,STD,Low,HSBC_IR,1,GB,815298,260790,0.2
,CUST712035,Retail,Loan,FOU,Low,HSBC_CORP,0,DE,173935,731112,0.23
,CUST238947,Retail,Credit Card,ADV,Low,HSBC_UK,1,GB,61787,609563,0.62
,CUST712035,Corporate,Mortgage,STD,Low,HSBC_UK,0,DE,734595,884683,0.45
,CUST804231,SME,Insurance,ADV,Low,HSBC_CORP,0,DE,87896,529249,0.19
,CUST192654,SME,Loan,FOU,Low,HSBC_UK,0,DE,779855,373546,0.06
,CUST450896,SME,Other,FOU,Low,HSBC_UK,0,US,811916,635642,0.51
,CUST359147,Corporate,Revolver,FOU,Low,HSBC_AP,0,DE,236275,26832,0.33
,CUST359147,Retail,Loan,STD,High,HSBC_IR,1,GB,611128,328167,0.3
,CUST450896,SME,Revolver,FOU,Medium,HSBC_US,0,GB,547493,868065,0.16
,CUST981372,SME,Loan,ADV,High,HSBC_UK,0,GB,788801,603347,0.54
,CUST192654,Corporate,Savings,FOU,Medium,HSBC_UK,0,DE,412084,927472,0.48
,CUST981372,SME,Other,STD,Low,HSBC_US,1,US,617636,368970,0.06
,CUST359147,Corporate,Loan,FOU,Medium,HSBC_IR,1,US,232947,748943,0.26
,CUST103289,SME,Current,ADV,Medium,HSBC_DEBTS,0,GB,449227,604398,0.21
,CUST981372,SME,Insurance,STD,High,HSBC_US,1,GB,394020,891167,0.22
,CUST804231,Retail,Investment,ADV,High,HSBC_IR,1,GB,805723,898825,0.58
,CUST103289,SME,Current,ADV,Low,HSBC_AP,0,US,59690,650824,0.3
,CUST665428,SME,Savings,ADV,Medium,HSBC_IR,0,US,346043,155,0.02
,CUST359147,Retail,Other,FOU,High,HSBC_DEBTS,1,GB,905857,740873,0.61
,CUST359147,Corporate,Other,FOU,Low,HSBC_IR,1,US,880934,135701,0.94
,CUST981372,SME,Current,ADV,Medium,HSBC_IR,0,DE,113367,997944,0.84
,CUST712035,Corporate,Insurance,FOU,Medium,HSBC_DEBTS,0,US,41777,918798,0.57
,CUST450896,Retail,Revolver,ADV,High,HSBC_CORP,1,US,996939,34727,0.22
,CUST804231,SME,Savings,ADV,Low,HSBC_CORP,0,US,2597,115283,0.03
,CUST804231,SME,Insurance,ADV,Medium,HSBC_UK,0,DE,708143,239085,0.04
,CUST192654,Retail,Savings,STD,High,HSBC_CORP,0,US,162003,612715,0.51
,CUST359147,SME,Investment,STD,High,HSBC_US,1,DE,936454,7178,0.58
,CUST192654,Corporate,Revolver,STD,High,HSBC_US,0,US,649194,258073,0.13
,CUST563201,Corporate,Savings,STD,High,HSBC_US,0,US,139739,792759,0.56
,CUST450896,Corporate,Investment,FOU,Low,HSBC_US,0,DE,484890,3681,0.03
,CUST103289,SME,Other,ADV,Medium,HSBC_DEBTS,1,DE,118476,335782,0.09
,CUST359147,SME,Loan,STD,Medium,HSBC_US,1,DE,396246,900372,0.42
,CUST804231,Retail,Revolver,FOU,Medium,HSBC_IR,0,US,341987,142692,0.07
,CUST103289,SME,Credit Card,ADV,High,HSBC_UK,0,DE,875698,227732,0.86
,CUST238947,SME,Insurance,FOU,Medium,HSBC_UK,0,US,915574,30549,0.63
,CUST712035,SME,Savings,ADV,Medium,HSBC_DEBTS,1,US,365960,54377,0.73
,CUST563201,Corporate,Investment,FOU,Medium,HSBC_UK,1,GB,521493,509849,0.31
,CUST981372,Retail,Insurance,ADV,Medium,HSBC_UK,1,GB,91396,398973,0.05
,CUST563201,Corporate,Current,STD,Medium,HSBC_UK,1,US,903935,919608,0.79
,CUST103289,Corporate,Current,FOU,High,HSBC_UK,1,US,158496,799031,0.77
,CUST712035,Retail,Mortgage,FOU,Medium,HSBC_US,0,GB,157502,116860,0.16
,CUST563201,SME,Insurance,FOU,Low,HSBC_IR,1,US,778919,948179,0.98
,CUST712035,Retail,Loan,ADV,Low,HSBC_US,0,US,948800,853899,0.51
,CUST981372,SME,Current,FOU,High,HSBC_AP,1,US,471981,971514,0.26
,CUST563201,Retail,Current,ADV,Medium,HSBC_DEBTS,1,GB,657969,907520,0.44
,CUST359147,Retail,Current,STD,Medium,HSBC_US,0,GB,397795,204572,0.74
,CUST981372,Retail,Investment,FOU,Low,HSBC_AP,0,DE,150902,504266,0.73
,CUST665428,SME,Insurance,STD,High,HSBC_IR,1,GB,707307,279370,0.92
,CUST450896,SME,Savings,FOU,High,HSBC_CORP,0,US,597082,552215,0.18
,CUST804231,SME,Credit Card,FOU,Medium,HSBC_US,1,GB,688043,523983,0.86
,CUST563201,Retail,Insurance,STD,High,HSBC_AP,0,GB,370442,837946,0.05
,CUST804231,Corporate,Loan,FOU,High,HSBC_US,0,US,145413,450997,0.11
,CUST450896,SME,Revolver,STD,High,HSBC_US,0,US,891916,83548,0.38
,CUST192654,Corporate,Current,STD,Medium,HSBC_IR,1,US,252505,723523,0.3
,CUST359147,SME,Mortgage,FOU,Medium,HSBC_DEBTS,1,GB,206241,121289,0.27
,CUST804231,Retail,Savings,ADV,High,HSBC_UK,1,US,27656,60795,0.25
,CUST359147,SME,Credit Card,ADV,Medium,HSBC_DEBTS,1,US,405879,412832,0.87
,CUST665428,Retail,Savings,ADV,Medium,HSBC_US,0,US,837275,482038,0.21
,CUST712035,Retail,Insurance,FOU,High,HSBC_AP,1,DE,555110,401157,0.4
,CUST359147,Corporate,Savings,ADV,Low,HSBC_UK,1,US,329305,686396,0.11
,CUST712035,Corporate,Loan,STD,Medium,HSBC_UK,1,GB,271971,869202,0.57
,CUST563201,SME,Revolver,ADV,Medium,HSBC_AP,0,DE,902124,879150,0.17
,CUST981372,Retail,Credit Card,FOU,Low,HSBC_IR,1,DE,164160,470069,0.59
,CUST665428,SME,Other,FOU,Low,HSBC_AP,1,GB,921128,556727,0.96
,CUST804231,Retail,Revolver,ADV,Low,HSBC_US,1,DE,12010,797548,0.94
,CUST359147,SME,Insurance,STD,High,HSBC_CORP,0,GB,684296,373551,0.1
,CUST804231,SME,Savings,STD,High,HSBC_DEBTS,1,GB,198285,838231,0.76
,CUST192654,Corporate,Savings,ADV,Low,HSBC_IR,0,DE,122687,586221,0.51
,CUST981372,Retail,Insurance,STD,Medium,HSBC_IR,0,DE,971219,179784,0.22
,CUST804231,Corporate,Other,STD,Low,HSBC_UK,0,GB,896110,4692,0.5
,CUST103289,Retail,Current,FOU,High,HSBC_CORP,0,DE,280442,122544,0.86
,CUST981372,SME,Investment,ADV,Medium,HSBC_AP,0,US,964311,137418,0.95
,CUST103289,Retail,Mortgage,ADV,Medium,HSBC_US,1,DE,821198,114941,0.66
,CUST103289,Corporate,Revolver,STD,Low,HSBC_US,0,GB,876905,909425,0.16
,CUST563201,Retail,Investment,ADV,Low,HSBC_AP,0,DE,411718,9123,0.28
,CUST712035,Corporate,Revolver,STD,High,HSBC_US,1,DE,450883,9247,0.13
,CUST563201,SME,Revolver,STD,High,HSBC_IR,1,DE,29285,258369,0.59
,CUST665428,SME,Revolver,FOU,Medium,HSBC_AP,1,DE,753567,801676,0.47
,CUST981372,SME,Savings,FOU,Medium,HSBC_DEBTS,0,US,580604,214038,0.68
,CUST712035,Corporate,Credit Card,STD,Medium,HSBC_DEBTS,0,GB,747840,181415,0.07
,CUST103289,Corporate,Revolver,ADV,High,HSBC_DEBTS,1,DE,965216,26624,0.23
,CUST665428,Corporate,Insurance,STD,Medium,HSBC_US,1,US,263333,567823,0.25
,CUST563201,SME,Investment,STD,Medium,HSBC_US,1,US,749759,185726,0.22
,CUST238947,SME,Savings,STD,Low,HSBC_DEBTS,1,DE,71788,606679,0.59
,CUST665428,Corporate,Insurance,ADV,Low,HSBC_DEBTS,0,US,652512,70453,0.01
,CUST804231,SME,Credit Card,STD,Medium,HSBC_US,0,US,621186,245451,0.04
,CUST238947,Retail,Current,ADV,Low,HSBC_AP,0,GB,964361,577201,0.66
,CUST450896,SME,Investment,ADV,Low,HSBC_CORP,0,GB,475918,726381,0.79
,CUST192654,Corporate,Insurance,FOU,Low,HSBC_IR,0,GB,913282,670361,0.7
,CUST103289,SME,Mortgage,STD,Medium,HSBC_DEBTS,1,DE,424181,673136,0.39
,CUST450896,Corporate,Mortgage,STD,Low,HSBC_DEBTS,0,US,972859,307700,0.47
,CUST981372,Retail,Investment,ADV,Medium,HSBC_AP,1,US,965415,991892,0.82
,CUST103289,Retail,Mortgage,STD,Medium,HSBC_UK,1,DE,111956,409719,0.54
,CUST804231,SME,Savings,FOU,Low,HSBC_IR,0,DE,838150,57841,0.25
,CUST563201,Corporate,Other,STD,Medium,HSBC_US,0,GB,302119,341134,0.68
,CUST665428,Corporate,Mortgage,STD,Low,HSBC_CORP,1,GB,826199,171320,0.23
,CUST238947,Retail,Investment,ADV,High,HSBC_US,0,US,838830,371040,0.28
,CUST450896,Corporate,Credit Card,STD,Low,HSBC_US,1,US,160387,71418,0.73
,CUST192654,SME,Revolver,FOU,Medium,HSBC_US,0,GB,804373,285445,0.69
,CUST804231,Corporate,Current,STD,High,HSBC_IR,0,GB,858330,308335,0.23
,CUST665428,Corporate,Loan,FOU,High,HSBC_CORP,0,GB,482865,769292,0.18
,CUST103289,SME,Revolver,STD,Medium,HSBC_UK,0,US,476355,793307,0.99
,CUST563201,Corporate,Insurance,FOU,Low,HSBC_UK,0,US,13652,225326,0.42
,CUST665428,Corporate,Loan,FOU,Medium,HSBC_DEBTS,1,US,836165,104441,0.31
,CUST359147,SME,Investment,STD,Low,HSBC_DEBTS,1,DE,379412,622271,0.52
,CUST103289,Retail,Investment,ADV,Medium,HSBC_IR,0,DE,261307,210952,0.45
,CUST712035,SME,Current,FOU,High,HSBC_UK,0,GB,881355,351877,0.32
,CUST804231,SME,Savings,FOU,Low,HSBC_UK,1,DE,924835,605732,0.61
,CUST981372,SME,Current,FOU,High,HSBC_CORP,1,DE,256855,312282,0.16
,CUST450896,SME,Revolver,FOU,High,HSBC_AP,0,GB,947950,93047,0.12
,CUST103289,Corporate,Revolver,ADV,Medium,HSBC_CORP,1,DE,58058,367312,0.32
,CUST712035,Retail,Other,STD,Low,HSBC_CORP,0,DE,621447,733962,0.22
,CUST359147,Corporate,Investment,ADV,Low,HSBC_IR,0,DE,565573,783481,0.92
,CUST981372,Retail,Revolver,FOU,Low,HSBC_UK,1,US,648445,580869,0.61
,CUST563201,Retail,Revolver,STD,High,HSBC_IR,0,DE,444538,984438,0.79
,CUST665428,SME,Credit Card,ADV,High,HSBC_IR,1,DE,4714,500777,0.58
,CUST712035,SME,Other,FOU,Medium,HSBC_AP,1,US,510569,916332,0.75
,CUST981372,Retail,Credit Card,ADV,Low,HSBC_AP,0,DE,309278,581103,0.09
,CUST563201,Retail,Insurance,ADV,High,HSBC_AP,0,US,764444,286826,0.51
,CUST192654,Corporate,Insurance,ADV,Medium,HSBC_CORP,0,US,8861,629295,0.48
,CUST192654,Corporate,Credit Card,STD,Low,HSBC_CORP,0,US,157413,464372,0.73
,CUST238947,SME,Loan,ADV,High,HSBC_UK,1,GB,285341,650423,0.69
,CUST192654,SME,Insurance,ADV,Medium,HSBC_CORP,1,US,388209,925267,0.95
,CUST359147,Corporate,Insurance,ADV,Low,HSBC_CORP,0,US,329322,486516,0.33
,CUST981372,SME,Loan,STD,Medium,HSBC_US,1,GB,607340,988203,0.16
,CUST238947,Retail,Revolver,FOU,Low,HSBC_US,0,GB,972977,705794,0.68
,CUST238947,SME,Credit Card,ADV,Low,HSBC_UK,1,GB,970460,974202,0.62
,CUST712035,SME,Savings,STD,Medium,HSBC_CORP,0,US,663063,46663,0.67
,CUST804231,SME,Other,STD,Low,HSBC_DEBTS,0,GB,415494,999233,0.27
